"settings_id","stem_file","iterations_number","pile_width","pile_height","pile_depth","n_sides","n_meshes","lateral_friction","spinning_friction","rolling_friction","restitution","bend_function","random_turn","drop_algorithm","intended.con"
8490,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"sin",TRUE,"grid",8472
8491,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise",8473
8492,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise-freeze",8474
8493,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid",8475
8494,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8476
8495,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",FALSE,"grid",8477
8496,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",FALSE,"rowwise",8478
8497,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",FALSE,"rowwise-freeze",8479
8498,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"sin",FALSE,"trapezoid",8480
8499,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8481
8500,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",TRUE,"grid",8482
8501,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise",8483
8502,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise-freeze",8484
8503,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid",8485
8504,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8486
8505,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",FALSE,"grid",8487
8506,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",FALSE,"rowwise",8488
8507,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",FALSE,"rowwise-freeze",8489
8508,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"sin",FALSE,"trapezoid",8490
8509,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8491
8510,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",TRUE,"grid",8492
8511,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise",8493
8512,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"sin",TRUE,"rowwise-freeze",8494
8513,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid",8495
8514,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8496
8515,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8497
8516,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8498
8517,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8499
8518,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8500
8519,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8501
8520,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8502
8521,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8503
8522,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8504
8523,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8505
8524,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8506
8525,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8507
8526,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8508
8527,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8509
8528,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8510
8529,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8511
8530,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8512
8531,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8513
8532,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8514
8533,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8515
8534,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8516
8535,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8517
8536,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8518
8537,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8519
8538,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8520
8539,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8521
8540,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8522
8541,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8523
8542,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8524
8543,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8525
8544,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8526
8545,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8527
8546,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8528
8547,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8529
8548,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8530
8549,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8531
8550,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8532
8551,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8533
8552,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8534
8553,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8535
8554,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8536
8555,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8537
8556,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8538
8557,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8539
8558,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8540
8559,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8541
8560,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8542
8561,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8543
8562,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8544
8563,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8545
8564,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8546
8565,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8547
8566,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8548
8567,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8549
8568,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8550
8569,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8551
8570,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8552
8571,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8553
8572,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8554
8573,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8555
8574,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8556
8575,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8557
8576,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8558
8577,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8559
8578,"My_Stems.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8560
8579,"My_Stems.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8561
8580,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8562
8581,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8563
8582,"My_Stems.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8564
8583,"My_Stems.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8565
8584,"My_Stems.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8566
8585,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8567
8586,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8568
8587,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8569
8588,"My_Stems.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8570
8589,"My_Stems.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8571
8590,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8572
8591,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8573
8592,"My_Stems.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8574
8593,"My_Stems.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8575
8594,"My_Stems.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8576
8595,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8577
8596,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8578
8597,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8579
8598,"My_Stems.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8580
8599,"My_Stems.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8581
8600,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8582
8601,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8583
8602,"My_Stems.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8584
8603,"My_Stems.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8585
8604,"My_Stems.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8586
8605,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8587
8606,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8588
8607,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8589
8608,"My_Stems.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8590
8609,"My_Stems.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8591
8610,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8592
8611,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8593
8612,"My_Stems.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8594
8613,"My_Stems.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8595
8614,"My_Stems.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8596
8615,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8597
8616,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8598
8617,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8599
8618,"My_Stems.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8600
8619,"My_Stems.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8601
8620,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8602
8621,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8603
8622,"My_Stems.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8604
8623,"My_Stems.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8605
8624,"My_Stems.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8606
8625,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8607
8626,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8608
8627,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8609
8628,"My_Stems.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8610
8629,"My_Stems.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8611
8630,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8612
8631,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8613
8632,"My_Stems.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8614
8633,"My_Stems.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8615
8634,"My_Stems.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8616
8635,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8617
8636,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8618
8637,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8619
8638,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8620
8639,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8621
8640,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8622
8641,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8623
8642,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8624
8643,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8625
8644,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8626
8645,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8627
8646,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8628
8647,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8629
8648,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8630
8649,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8631
8650,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8632
8651,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8633
8652,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8634
8653,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8635
8654,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8636
8655,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8637
8656,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8638
8657,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8639
8658,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8640
8659,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8641
8660,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8642
8661,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8643
8662,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8644
8663,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8645
8664,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8646
8665,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8647
8666,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8648
8667,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8649
8668,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8650
8669,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8651
8670,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8652
8671,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8653
8672,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8654
8673,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8655
8674,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8656
8675,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8657
8676,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8658
8677,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8659
8678,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8660
8679,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8661
8680,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8662
8681,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8663
8682,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8664
8683,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8665
8684,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8666
8685,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"grid",8667
8686,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise",8668
8687,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"rowwise-freeze",8669
8688,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid",8670
8689,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8671
8690,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"grid",8672
8691,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise",8673
8692,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"rowwise-freeze",8674
8693,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid",8675
8694,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.85,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8676
8695,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",FALSE,"grid",8677
8696,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",FALSE,"rowwise",8678
8697,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",FALSE,"rowwise-freeze",8679
8698,"Darre_neu.csv",20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",FALSE,"trapezoid",8680
8699,"Darre_neu.csv",20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8681
8700,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",TRUE,"grid",8682
8701,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",TRUE,"rowwise",8683
8702,"Darre_neu.csv",20,15,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",TRUE,"rowwise-freeze",8684
8703,"Darre_neu.csv",20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",TRUE,"trapezoid",8685
8704,"Darre_neu.csv",20,23,4,2.52,10,8,0.65,0.45,0.02,0.1,"sin",TRUE,"trapezoid-freeze",8686
8705,"Darre_neu.csv",20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",FALSE,"grid",8687
8706,"Darre_neu.csv",20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",FALSE,"rowwise",8688
8707,"Darre_neu.csv",20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",FALSE,"rowwise-freeze",8689
8708,"Darre_neu.csv",20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",FALSE,"trapezoid",8690
8709,"Darre_neu.csv",20,23,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",FALSE,"trapezoid-freeze",8691
8710,"Darre_neu.csv",20,15,4,2.52,10,15,0.65,0.45,0.02,0.1,"sin",TRUE,"grid",8692
